database,filename,stage,nfiq2,error,scored_path,height,width,dtype
DB3_B,109_7.tif,raw,11.0,,data\raw\DB3_B\109_7.tif,300,300,uint8
DB3_B,109_7.tif,step0,11.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,109_7.tif,stage1,14.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,109_7.tif,stage2,18.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,109_7.tif,stage3,16.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,109_8.tif,raw,16.0,,data\raw\DB3_B\109_8.tif,300,300,uint8
DB3_B,109_8.tif,step0,16.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,109_8.tif,stage1,23.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,109_8.tif,stage2,20.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,109_8.tif,stage3,22.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_1.tif,raw,12.0,,data\raw\DB3_B\110_1.tif,300,300,uint8
DB3_B,110_1.tif,step0,12.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_1.tif,stage1,8.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_1.tif,stage2,11.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_1.tif,stage3,10.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_2.tif,raw,17.0,,data\raw\DB3_B\110_2.tif,300,300,uint8
DB3_B,110_2.tif,step0,17.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_2.tif,stage1,9.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_2.tif,stage2,5.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_2.tif,stage3,8.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_3.tif,raw,11.0,,data\raw\DB3_B\110_3.tif,300,300,uint8
DB3_B,110_3.tif,step0,11.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_3.tif,stage1,1.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_3.tif,stage2,0.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_3.tif,stage3,0.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_4.tif,raw,19.0,,data\raw\DB3_B\110_4.tif,300,300,uint8
DB3_B,110_4.tif,step0,19.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_4.tif,stage1,15.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_4.tif,stage2,16.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_4.tif,stage3,21.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_5.tif,raw,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,data\raw\DB3_B\110_5.tif,300,300,uint8
DB3_B,110_5.tif,step0,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_5.tif,stage1,11.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_5.tif,stage2,8.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_5.tif,stage3,18.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_6.tif,raw,18.0,,data\raw\DB3_B\110_6.tif,300,300,uint8
DB3_B,110_6.tif,step0,18.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_6.tif,stage1,13.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_6.tif,stage2,11.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_6.tif,stage3,15.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_7.tif,raw,17.0,,data\raw\DB3_B\110_7.tif,300,300,uint8
DB3_B,110_7.tif,step0,17.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_7.tif,stage1,9.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_7.tif,stage2,9.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_7.tif,stage3,9.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_8.tif,raw,11.0,,data\raw\DB3_B\110_8.tif,300,300,uint8
DB3_B,110_8.tif,step0,11.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_8.tif,stage1,12.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_8.tif,stage2,5.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,110_8.tif,stage3,15.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB4_B,101_1.tif,raw,39.0,,data\raw\DB4_B\101_1.tif,384,288,uint8
DB4_B,101_1.tif,step0,39.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_1.tif,stage1,40.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_1.tif,stage2,43.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_1.tif,stage3,58.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_2.tif,raw,39.0,,data\raw\DB4_B\101_2.tif,384,288,uint8
DB4_B,101_2.tif,step0,39.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_2.tif,stage1,52.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_2.tif,stage2,41.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_2.tif,stage3,50.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_3.tif,raw,42.0,,data\raw\DB4_B\101_3.tif,384,288,uint8
DB4_B,101_3.tif,step0,42.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_3.tif,stage1,39.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_3.tif,stage2,45.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_3.tif,stage3,55.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_4.tif,raw,50.0,,data\raw\DB4_B\101_4.tif,384,288,uint8
DB4_B,101_4.tif,step0,50.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_4.tif,stage1,50.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_4.tif,stage2,55.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_4.tif,stage3,54.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_5.tif,raw,37.0,,data\raw\DB4_B\101_5.tif,384,288,uint8
DB4_B,101_5.tif,step0,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_5.tif,stage1,36.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_5.tif,stage2,35.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_5.tif,stage3,41.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_6.tif,raw,37.0,,data\raw\DB4_B\101_6.tif,384,288,uint8
DB4_B,101_6.tif,step0,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_6.tif,stage1,48.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_6.tif,stage2,54.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_6.tif,stage3,68.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_7.tif,raw,37.0,,data\raw\DB4_B\101_7.tif,384,288,uint8
DB4_B,101_7.tif,step0,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_7.tif,stage1,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_7.tif,stage2,46.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_7.tif,stage3,47.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_8.tif,raw,35.0,,data\raw\DB4_B\101_8.tif,384,288,uint8
DB4_B,101_8.tif,step0,35.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_8.tif,stage1,30.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_8.tif,stage2,38.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,101_8.tif,stage3,47.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_1.tif,raw,44.0,,data\raw\DB4_B\102_1.tif,384,288,uint8
DB4_B,102_1.tif,step0,44.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_1.tif,stage1,48.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_1.tif,stage2,51.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_1.tif,stage3,60.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_2.tif,raw,42.0,,data\raw\DB4_B\102_2.tif,384,288,uint8
DB4_B,102_2.tif,step0,42.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_2.tif,stage1,47.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_2.tif,stage2,45.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_2.tif,stage3,54.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_3.tif,raw,27.0,,data\raw\DB4_B\102_3.tif,384,288,uint8
DB4_B,102_3.tif,step0,27.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_3.tif,stage1,21.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_3.tif,stage2,36.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_3.tif,stage3,44.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_4.tif,raw,38.0,,data\raw\DB4_B\102_4.tif,384,288,uint8
DB4_B,102_4.tif,step0,38.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_4.tif,stage1,56.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_4.tif,stage2,56.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_4.tif,stage3,59.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_5.tif,raw,29.0,,data\raw\DB4_B\102_5.tif,384,288,uint8
DB4_B,102_5.tif,step0,29.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_5.tif,stage1,46.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_5.tif,stage2,48.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_5.tif,stage3,51.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_6.tif,raw,46.0,,data\raw\DB4_B\102_6.tif,384,288,uint8
DB4_B,102_6.tif,step0,46.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_6.tif,stage1,50.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_6.tif,stage2,52.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_6.tif,stage3,70.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_7.tif,raw,31.0,,data\raw\DB4_B\102_7.tif,384,288,uint8
DB4_B,102_7.tif,step0,31.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_7.tif,stage1,40.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_7.tif,stage2,42.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_7.tif,stage3,61.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_8.tif,raw,51.0,,data\raw\DB4_B\102_8.tif,384,288,uint8
DB4_B,102_8.tif,step0,51.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_8.tif,stage1,50.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_8.tif,stage2,54.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,102_8.tif,stage3,56.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_1.tif,raw,44.0,,data\raw\DB4_B\103_1.tif,384,288,uint8
DB4_B,103_1.tif,step0,44.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_1.tif,stage1,42.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_1.tif,stage2,46.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_1.tif,stage3,38.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_2.tif,raw,43.0,,data\raw\DB4_B\103_2.tif,384,288,uint8
DB4_B,103_2.tif,step0,43.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_2.tif,stage1,52.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_2.tif,stage2,47.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_2.tif,stage3,46.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_3.tif,raw,46.0,,data\raw\DB4_B\103_3.tif,384,288,uint8
DB4_B,103_3.tif,step0,46.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_3.tif,stage1,47.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_3.tif,stage2,39.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_3.tif,stage3,49.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_4.tif,raw,34.0,,data\raw\DB4_B\103_4.tif,384,288,uint8
DB4_B,103_4.tif,step0,34.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_4.tif,stage1,45.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_4.tif,stage2,41.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_4.tif,stage3,55.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_5.tif,raw,44.0,,data\raw\DB4_B\103_5.tif,384,288,uint8
DB4_B,103_5.tif,step0,44.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_5.tif,stage1,39.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_5.tif,stage2,50.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_5.tif,stage3,47.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_6.tif,raw,38.0,,data\raw\DB4_B\103_6.tif,384,288,uint8
DB4_B,103_6.tif,step0,38.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_6.tif,stage1,40.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_6.tif,stage2,43.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_6.tif,stage3,55.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_7.tif,raw,43.0,,data\raw\DB4_B\103_7.tif,384,288,uint8
DB4_B,103_7.tif,step0,43.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_7.tif,stage1,48.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_7.tif,stage2,38.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_7.tif,stage3,49.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_8.tif,raw,39.0,,data\raw\DB4_B\103_8.tif,384,288,uint8
DB4_B,103_8.tif,step0,39.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_8.tif,stage1,42.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_8.tif,stage2,50.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,103_8.tif,stage3,40.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_1.tif,raw,20.0,,data\raw\DB4_B\104_1.tif,384,288,uint8
DB4_B,104_1.tif,step0,20.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_1.tif,stage1,15.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_1.tif,stage2,25.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_1.tif,stage3,26.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_2.tif,raw,40.0,,data\raw\DB4_B\104_2.tif,384,288,uint8
DB4_B,104_2.tif,step0,40.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_2.tif,stage1,33.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_2.tif,stage2,44.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_2.tif,stage3,52.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_3.tif,raw,46.0,,data\raw\DB4_B\104_3.tif,384,288,uint8
DB4_B,104_3.tif,step0,46.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_3.tif,stage1,49.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_3.tif,stage2,49.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_3.tif,stage3,40.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_4.tif,raw,45.0,,data\raw\DB4_B\104_4.tif,384,288,uint8
DB4_B,104_4.tif,step0,45.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_4.tif,stage1,47.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_4.tif,stage2,45.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_4.tif,stage3,48.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_5.tif,raw,46.0,,data\raw\DB4_B\104_5.tif,384,288,uint8
DB4_B,104_5.tif,step0,46.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_5.tif,stage1,44.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_5.tif,stage2,40.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_5.tif,stage3,47.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_6.tif,raw,31.0,,data\raw\DB4_B\104_6.tif,384,288,uint8
DB4_B,104_6.tif,step0,31.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_6.tif,stage1,34.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_6.tif,stage2,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_6.tif,stage3,54.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_7.tif,raw,33.0,,data\raw\DB4_B\104_7.tif,384,288,uint8
DB4_B,104_7.tif,step0,33.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_7.tif,stage1,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_7.tif,stage2,42.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_7.tif,stage3,61.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_8.tif,raw,36.0,,data\raw\DB4_B\104_8.tif,384,288,uint8
DB4_B,104_8.tif,step0,36.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_8.tif,stage1,35.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_8.tif,stage2,43.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,104_8.tif,stage3,31.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_1.tif,raw,19.0,,data\raw\DB4_B\105_1.tif,384,288,uint8
DB4_B,105_1.tif,step0,19.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_1.tif,stage1,19.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_1.tif,stage2,20.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_1.tif,stage3,24.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_2.tif,raw,24.0,,data\raw\DB4_B\105_2.tif,384,288,uint8
DB4_B,105_2.tif,step0,24.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_2.tif,stage1,40.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_2.tif,stage2,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_2.tif,stage3,52.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_3.tif,raw,29.0,,data\raw\DB4_B\105_3.tif,384,288,uint8
DB4_B,105_3.tif,step0,29.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_3.tif,stage1,29.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_3.tif,stage2,40.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_3.tif,stage3,50.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_4.tif,raw,27.0,,data\raw\DB4_B\105_4.tif,384,288,uint8
DB4_B,105_4.tif,step0,27.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_4.tif,stage1,33.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_4.tif,stage2,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_4.tif,stage3,45.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_5.tif,raw,33.0,,data\raw\DB4_B\105_5.tif,384,288,uint8
DB4_B,105_5.tif,step0,33.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_5.tif,stage1,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_5.tif,stage2,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_5.tif,stage3,47.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_6.tif,raw,26.0,,data\raw\DB4_B\105_6.tif,384,288,uint8
DB4_B,105_6.tif,step0,26.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_6.tif,stage1,35.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_6.tif,stage2,36.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_6.tif,stage3,48.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_7.tif,raw,29.0,,data\raw\DB4_B\105_7.tif,384,288,uint8
DB4_B,105_7.tif,step0,29.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_7.tif,stage1,39.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_7.tif,stage2,33.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_7.tif,stage3,49.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_8.tif,raw,30.0,,data\raw\DB4_B\105_8.tif,384,288,uint8
DB4_B,105_8.tif,step0,30.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_8.tif,stage1,36.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_8.tif,stage2,33.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,105_8.tif,stage3,48.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_1.tif,raw,14.0,,data\raw\DB4_B\106_1.tif,384,288,uint8
DB4_B,106_1.tif,step0,14.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_1.tif,stage1,10.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_1.tif,stage2,8.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_1.tif,stage3,20.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_2.tif,raw,24.0,,data\raw\DB4_B\106_2.tif,384,288,uint8
DB4_B,106_2.tif,step0,24.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_2.tif,stage1,25.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_2.tif,stage2,26.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_2.tif,stage3,32.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_3.tif,raw,24.0,,data\raw\DB4_B\106_3.tif,384,288,uint8
DB4_B,106_3.tif,step0,24.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_3.tif,stage1,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_3.tif,stage2,29.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_3.tif,stage3,44.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_4.tif,raw,37.0,,data\raw\DB4_B\106_4.tif,384,288,uint8
DB4_B,106_4.tif,step0,37.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_4.tif,stage1,27.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_4.tif,stage2,32.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_4.tif,stage3,43.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_5.tif,raw,19.0,,data\raw\DB4_B\106_5.tif,384,288,uint8
DB4_B,106_5.tif,step0,19.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_5.tif,stage1,27.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_5.tif,stage2,22.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_5.tif,stage3,32.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_6.tif,raw,23.0,,data\raw\DB4_B\106_6.tif,384,288,uint8
DB4_B,106_6.tif,step0,23.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_6.tif,stage1,28.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_6.tif,stage2,26.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_6.tif,stage3,39.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_7.tif,raw,26.0,,data\raw\DB4_B\106_7.tif,384,288,uint8
DB4_B,106_7.tif,step0,26.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_7.tif,stage1,35.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_7.tif,stage2,42.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
